peak_name,year,season,sex,success,died,injury_type
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,Fall
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,Other
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,Exhaustion
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,AMS
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,Exposure / frostbite
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,AMS
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,AMS
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,FALSE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,M,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,FALSE,FALSE,NA
Cho Oyu,1999,Spring,F,TRUE,FALSE,NA
Cholatse,1992,Autumn,F,FALSE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,FALSE,FALSE,AMS
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,FALSE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,FALSE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,F,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Chhukung Ri,1999,Summer,M,TRUE,FALSE,NA
Changtse,1992,Spring,M,TRUE,FALSE,NA
Dhaulagiri I,1999,Spring,M,TRUE,FALSE,NA
Dhaulagiri I,1999,Spring,M,TRUE,FALSE,NA
Dhaulagiri I,1999,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,1999,Spring,F,FALSE,FALSE,NA
Dhaulagiri I,1999,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,1999,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,1999,Spring,M,FALSE,FALSE,NA
Dhampus,1999,Spring,F,FALSE,FALSE,NA
Dhampus,1999,Spring,M,TRUE,FALSE,NA
Dhampus,1999,Spring,M,TRUE,FALSE,NA
Dhampus,1999,Spring,F,FALSE,FALSE,NA
Dhampus,1999,Spring,M,FALSE,FALSE,AMS
Dhampus,1999,Spring,M,TRUE,FALSE,NA
Dhampus,1999,Spring,M,TRUE,FALSE,NA
Dhampus,1999,Spring,M,TRUE,FALSE,NA
Dhampus,1999,Spring,M,TRUE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,NA
Dorje Lhakpa,1999,Spring,M,FALSE,FALSE,Disappearance (unexplained)
Everest,1992,Spring,M,FALSE,FALSE,NA
Everest,1992,Autumn,M,FALSE,FALSE,NA
Everest,1992,Autumn,M,FALSE,FALSE,NA
Everest,1992,Autumn,M,FALSE,FALSE,NA
Everest,1992,Autumn,M,FALSE,FALSE,NA
Everest,1992,Autumn,M,FALSE,FALSE,NA
Everest,1993,Spring,M,FALSE,FALSE,NA
Everest,1993,Spring,M,FALSE,FALSE,NA
Everest,1993,Spring,M,FALSE,FALSE,NA
Everest,1993,Autumn,M,FALSE,FALSE,NA
Everest,1993,Autumn,M,FALSE,FALSE,NA
Everest,1993,Autumn,M,FALSE,FALSE,NA
Everest,1993,Autumn,M,FALSE,FALSE,NA
Everest,1993,Autumn,M,FALSE,TRUE,NA
Everest,1993,Autumn,M,FALSE,FALSE,NA
Everest,1993,Autumn,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,TRUE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,Exposure / frostbite
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,Illness (non-AMS)
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,AMS
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,Exposure / frostbite
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,TRUE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,Illness (non-AMS)
Everest,1999,Spring,M,FALSE,FALSE,Illness (non-AMS)
Everest,1999,Spring,M,FALSE,FALSE,AMS
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,Falling rock / ice
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,TRUE,NA
Everest,1999,Spring,F,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,Exposure / frostbite
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,TRUE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,Illness (non-AMS)
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,FALSE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Everest,1999,Spring,M,TRUE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,Falling rock / ice
Gangapurna,1999,Spring,F,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Gangapurna,1999,Spring,F,FALSE,FALSE,NA
Gangapurna,1999,Spring,M,FALSE,FALSE,NA
Kanti Himal,1998,Autumn,M,FALSE,FALSE,NA
Lhotse,1999,Spring,M,TRUE,FALSE,NA
Lhotse,1999,Spring,M,FALSE,FALSE,NA
Lhotse,1999,Spring,M,TRUE,FALSE,Exposure / frostbite
Lhotse,1999,Spring,M,TRUE,FALSE,NA
Lhotse,1999,Spring,F,TRUE,FALSE,NA
Lhotse,1999,Spring,M,TRUE,FALSE,NA
Lhotse,1999,Spring,M,TRUE,FALSE,NA
Lhotse,1999,Spring,M,FALSE,FALSE,NA
Lhotse,1999,Spring,M,TRUE,FALSE,NA
Lhotse,1999,Spring,M,TRUE,FALSE,NA
Lhotse,1999,Spring,F,FALSE,FALSE,NA
Lhotse,1999,Spring,M,FALSE,FALSE,NA
Lhotse,1999,Spring,M,FALSE,FALSE,NA
Lhotse,1999,Spring,F,FALSE,FALSE,NA
Makalu,1992,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,Illness (non-AMS)
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,F,TRUE,FALSE,NA
Makalu,1999,Spring,F,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,Illness (non-AMS)
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,TRUE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Makalu,1999,Spring,M,TRUE,TRUE,NA
Makalu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1991,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,Disappearance (unexplained)
Manaslu,1999,Spring,M,TRUE,FALSE,Exposure / frostbite
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,F,FALSE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,FALSE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
Manaslu,1999,Spring,M,TRUE,FALSE,NA
